,meta_name,key_year,tg_numc_scope_1,tg_numc_scope_2,tg_numc_scope_3
148928,ASA International Group PLC,2020,,,
148929,ASA International Group PLC,2021,,,
148930,ASA International Group PLC,2022,,,
148936,Artificial Solutions International AB,2018,,,
148940,Artificial Solutions International AB,2019,,,
148937,Artificial Solutions International AB,2020,,,
148939,Artificial Solutions International AB,2021,,,
148938,Artificial Solutions International AB,2022,,,
148946,Automotive Stampings and Assemblies Limited,2019,,,
148947,Automotive Stampings and Assemblies Limited,2020,,,
148948,Automotive Stampings and Assemblies Limited,2021,,,
148949,Automotive Stampings and Assemblies Limited,2022,,,
148966,abrdn Sustainable Asian Opportunities Fund,2018,,,
148967,abrdn Sustainable Asian Opportunities Fund,2019,,,
148968,abrdn Sustainable Asian Opportunities Fund,2020,,,
148969,abrdn Sustainable Asian Opportunities Fund,2021,,,
148996,Associated Banc-Corp,2018,,,
148997,Associated Banc-Corp,2019,,,
148998,Associated Banc-Corp,2020,,,
148999,Associated Banc-Corp,2021,,,
149000,Associated Banc-Corp,2022,,,
149032,A SPAC I Acquisition Corp.,2021,,,
149033,A SPAC I Acquisition Corp.,2022,,,
149043,A SPAC II Acquisition Corporation,2021,,,
149044,A SPAC II Acquisition Corporation,2022,,,
149077,Auscrete Corp,2018,,,
149078,Auscrete Corp,2019,,,
149079,Auscrete Corp,2020,,,
149080,Auscrete Corp,2021,,,
149081,Auscrete Corp,2022,,,
149092,Ascom Holding AG,2018,,,
149093,Ascom Holding AG,2019,,,
149094,Ascom Holding AG,2020,,,
149095,Ascom Holding AG,2021,,,
149096,Ascom Holding AG,2022,,,
149137,APT Satellite Holdings Ltd.,2018,41.0,3423.0,
149136,APT Satellite Holdings Ltd.,2019,,,
149138,APT Satellite Holdings Ltd.,2020,,,
149135,APT Satellite Holdings Ltd.,2021,,,
149139,APT Satellite Holdings Ltd.,2022,,,
149265,PT Cilacap Samudera Fishing Industry Tbk,2018,,,
149266,PT Cilacap Samudera Fishing Industry Tbk,2019,,,
149267,PT Cilacap Samudera Fishing Industry Tbk,2020,,,
149268,PT Cilacap Samudera Fishing Industry Tbk,2021,,,
149278,Ashapura Minechem Limited,2019,,,
149277,Ashapura Minechem Limited,2020,,,
149280,Ashapura Minechem Limited,2021,,,
149279,Ashapura Minechem Limited,2022,,,
149300,Ashima Limited,2019,,,
149301,Ashima Limited,2020,,,
149302,Ashima Limited,2021,,,
149303,Ashima Limited,2022,,,
149319,Ashmore Group PLC,2019,35.31,268.67,627.21
149320,Ashmore Group PLC,2020,34.69,223.54,754.71
149321,Ashmore Group PLC,2021,,,
149322,Ashmore Group PLC,2022,,,
149323,Ashnoor Textile Mills Limited,2019,,,
149324,Ashnoor Textile Mills Limited,2020,,,
149325,Ashnoor Textile Mills Limited,2021,,,
149326,Ashnoor Textile Mills Limited,2022,,,
149341,Ashok Alco-Chem Limited,2019,,,
149340,Ashok Alco-Chem Limited,2020,,,
149343,Ashok Alco-Chem Limited,2021,,,
149342,Ashok Alco-Chem Limited,2022,,,
149355,Ashok Leyland Limited,2019,32218.0,183651.0,157356.0
149354,Ashok Leyland Limited,2020,40740.0,219117.0,400681.0
149357,Ashok Leyland Limited,2021,25790.0,126407.0,25826.0
149356,Ashok Leyland Limited,2022,37313.0,71633.0,622547.0
149388,ASICS Corporation,2018,4461.0,20983.0,774597.0
149389,ASICS Corporation,2019,4002.0,20903.0,754410.0
149390,ASICS Corporation,2020,3874.0,22137.0,769504.0
149391,ASICS Corporation,2021,2795.92876,17589.31302,
149392,ASICS Corporation,2022,2752.38412,19079.80976,742571.28182
149393,ASICS Corp,2019,4002.0,20903.0,754410.0
149394,ASICS Corp,2020,3874.0,22137.0,769504.0
149395,ASICS Corp,2021,2795.92876,17589.31302,
149396,ASICS Corp,2022,2752.38412,19079.80976,742571.28182
149469,PT Astra International Tbk,2019,,,
149470,PT Astra International Tbk,2020,,,
149467,PT Astra International Tbk,2021,,,
149468,PT Astra International Tbk,2022,,,
149471,Astra International Tbk PT,2018,,,
149472,Astra International Tbk PT,2019,,,
149473,Astra International Tbk PT,2020,,,
149474,Astra International Tbk PT,2021,,,
149475,Astra International Tbk PT,2022,,,
149476,PT Astra International Tbk,2019,,,
149477,PT Astra International Tbk,2020,,,
149478,PT Astra International Tbk,2021,,,
149479,PT Astra International Tbk,2022,,,
149480,PT Astra International Tbk,2019,,,
149481,PT Astra International Tbk,2020,,,
149482,PT Astra International Tbk,2021,,,
149483,PT Astra International Tbk,2022,,,
149549,ASML Holding N.V.,2018,,,
149550,ASML Holding N.V.,2019,,,
149551,ASML Holding N.V.,2020,,,
149552,ASML Holding N.V.,2021,,,
149553,ASML Holding N.V.,2022,,,
149638,Bartronics India Limited,2020,,,
149639,Bartronics India Limited,2021,,,
149637,Bartronics India Limited,2022,,,
149791,Assertio Therapeutics Inc,2018,,,
149794,Assertio Therapeutics Inc,2019,,,
149792,Assertio Therapeutics Inc,2020,,,
149793,Assertio Therapeutics Inc,2021,,,
149795,Assertio Therapeutics Inc,2022,,,
149819,Ascent Resources PLC,2018,,,
149820,Ascent Resources PLC,2019,,,
149821,Ascent Resources PLC,2020,,,
149822,Ascent Resources PLC,2021,,,
149823,Ascent Resources PLC,2022,,,
149829,Astra Veda Corporation,2018,,,
149830,Astra Veda Corporation,2019,,,
149831,Astra Veda Corporation,2020,,,
149832,Astra Veda Corporation,2021,,,
149859,Aster DM Healthcare Limited,2019,,,
149860,Aster DM Healthcare Limited,2020,,,
149861,Aster DM Healthcare Limited,2021,,,
149862,Aster DM Healthcare Limited,2022,,,
149868,Aquarius Surgical Technologies Inc.,2019,,,
149867,Aquarius Surgical Technologies Inc.,2020,,,
149870,Aquarius Surgical Technologies Inc.,2021,,,
149869,Aquarius Surgical Technologies Inc.,2022,,,
149903,Auston Capital Corp.,2019,,,
149904,Auston Capital Corp.,2020,,,
149905,Auston Capital Corp.,2021,,,
149906,Auston Capital Corp.,2022,,,
149938,Astra Microwave Products Limited,2019,,,
149939,Astra Microwave Products Limited,2020,,,
149940,Astra Microwave Products Limited,2021,,,
149941,Astra Microwave Products Limited,2022,,,
150020,Gungnir Resources Inc. ,2018,,,
150018,Gungnir Resources Inc. ,2019,,,
150022,Gungnir Resources Inc. ,2020,,,
150019,Gungnir Resources Inc. ,2021,,,
150021,Gungnir Resources Inc. ,2022,,,
150105,RCB GarZ/STOXXGlobSelDiv100-24,2018,,,
150106,RCB GarZ/STOXXGlobSelDiv100-24,2019,,,
150107,RCB GarZ/STOXXGlobSelDiv100-24,2020,,,
150108,RCB GarZ/STOXXGlobSelDiv100-24,2021,,,
150185,EB ESTOXXSelDiv30Garant X-25,2018,,,
150186,EB ESTOXXSelDiv30Garant X-25,2019,,,
150187,EB ESTOXXSelDiv30Garant X-25,2020,,,
150190,RCB GarZ/STXEURESGLeadSel30-26,2019,,,
150191,RCB GarZ/STXEURESGLeadSel30-26,2020,,,
150192,RCB GarZ/STXEURESGLeadSel30-26,2021,,,
150193,RCB GarZ/STXEURESGLeadSel30-26,2022,,,
150202,RCB GarZ/STXEURESGLeadSel30-26,2018,,,
150203,RCB GarZ/STXEURESGLeadSel30-26,2019,,,
150204,RCB GarZ/STXEURESGLeadSel30-26,2020,,,
150205,RCB GarZ/STXEURESGLeadSel30-26,2021,,,
150210,RCB Bonus.Z./SX5E/SDGP 19-24,2018,,,
150211,RCB Bonus.Z./SX5E/SDGP 19-24,2019,,,
150212,RCB Bonus.Z./SX5E/SDGP 19-24,2020,,,
150213,RCB Bonus.Z./SX5E/SDGP 19-24,2021,,,
150415,EGB OE TS.Z./MTU AERO,2018,,,
150414,EGB OE TS.Z./MTU AERO,2019,,,
150417,EGB OE TS.Z./MTU AERO,2020,,,
150416,EGB OE TS.Z./MTU AERO,2021,,,
150446,EGB OE TS.Z./MTU AERO,2018,,,
150447,EGB OE TS.Z./MTU AERO,2019,,,
150448,EGB OE TS.Z./MTU AERO,2020,,,
150449,EGB OE TS.Z./MTU AERO,2021,,,
150452,RCB BonusZ./SX5E SDGP 20-25,2018,,,
150453,RCB BonusZ./SX5E SDGP 20-25,2019,,,
150450,RCB BonusZ./SX5E SDGP 20-25,2020,,,
150451,RCB BonusZ./SX5E SDGP 20-25,2021,,,
150542,RCB OE TL.Z./Uniqa,2018,,,
150543,RCB OE TL.Z./Uniqa,2019,,,
150544,RCB OE TL.Z./Uniqa,2020,,,
150545,RCB OE TL.Z./Uniqa,2021,,,
150566,EGB OE TL.Z./E.ON,2018,,,
150567,EGB OE TL.Z./E.ON,2019,,,
150568,EGB OE TL.Z./E.ON,2020,,,
150569,EGB OE TL.Z./E.ON,2021,,,
150570,EGB OE TL.Z./K+S,2018,,,
150571,EGB OE TL.Z./K+S,2019,,,
150572,EGB OE TL.Z./K+S,2020,,,
150573,EGB OE TL.Z./K+S,2021,,,
150590,EGB OE TL.Z./BAWAG,2018,,,
150591,EGB OE TL.Z./BAWAG,2019,,,
150592,EGB OE TL.Z./BAWAG,2020,,,
150593,EGB OE TL.Z./BAWAG,2021,,,
150623,EGB OE TL.Z./MERCK,2018,,,
150622,EGB OE TL.Z./MERCK,2019,,,
150625,EGB OE TL.Z./MERCK,2020,,,
150624,EGB OE TL.Z./MERCK,2021,,,
150685,RCB OE TL.Z./Erste Group,2018,,,
150686,RCB OE TL.Z./Erste Group,2019,,,
150687,RCB OE TL.Z./Erste Group,2020,,,
150688,RCB OE TL.Z./Erste Group,2021,,,
150814,RCB OETrackX4 s Dt Bank,2018,,,
150815,RCB OETrackX4 s Dt Bank,2019,,,
150816,RCB OETrackX4 s Dt Bank,2020,,,
150817,RCB OETrackX4 s Dt Bank,2021,,,
150842,RCB GarZ/STXGLOESGLeadSel50-27,2018,,,
150843,RCB GarZ/STXGLOESGLeadSel50-27,2019,,,
150844,RCB GarZ/STXGLOESGLeadSel50-27,2020,,,
150845,RCB GarZ/STXGLOESGLeadSel50-27,2021,,,
150846,EGB OE TL.Z./FACC,2019,,,
150847,EGB OE TL.Z./FACC,2020,,,
150848,EGB OE TL.Z./FACC,2021,,,
150849,EGB OE TL.Z./FACC,2022,,,
150876,RCB OE TL.Z./Palfinger,2019,,,
150877,RCB OE TL.Z./Palfinger,2020,,,
150874,RCB OE TL.Z./Palfinger,2021,,,
150875,RCB OE TL.Z./Palfinger,2022,,,
150895,RCB GarZ/STXGLOESGLeadSel50-28,2018,,,
150896,RCB GarZ/STXGLOESGLeadSel50-28,2019,,,
150897,RCB GarZ/STXGLOESGLeadSel50-28,2020,,,
150898,RCB GarZ/STXGLOESGLeadSel50-28,2021,,,
150930,EGB OE TL.Z./ALLIANZ,2018,,,
150931,EGB OE TL.Z./ALLIANZ,2019,,,
150932,EGB OE TL.Z./ALLIANZ,2020,,,
150933,EGB OE TL.Z./ALLIANZ,2021,,,
150953,EGB OE TL.Z./ZUMTOBEL,2019,,,
150954,EGB OE TL.Z./ZUMTOBEL,2020,,,
150955,EGB OE TL.Z./ZUMTOBEL,2021,,,
150956,EGB OE TL.Z./ZUMTOBEL,2022,,,
150985,RCB OE TL.Z./ATX,2018,,,
150986,RCB OE TL.Z./ATX,2019,,,
150987,RCB OE TL.Z./ATX,2020,,,
150988,RCB OE TL.Z./ATX,2021,,,
151001,RCB OE TL.Z./OMV,2018,,,
151002,RCB OE TL.Z./OMV,2019,,,
151003,RCB OE TL.Z./OMV,2020,,,
151004,RCB OE TL.Z./OMV,2021,,,
151006,RCB OE TL.Z./Uniqa,2018,,,
151005,RCB OE TL.Z./Uniqa,2019,,,
151008,RCB OE TL.Z./Uniqa,2020,,,
151007,RCB OE TL.Z./Uniqa,2021,,,
151013,EB Future Invest Garant 95%-30,2018,,,
151014,EB Future Invest Garant 95%-30,2019,,,
151015,EB Future Invest Garant 95%-30,2020,,,
151016,EB Future Invest Garant 95%-30,2021,,,
151025,RCB OE TL.Z./Do&Co,2019,,,
151026,RCB OE TL.Z./Do&Co,2020,,,
151027,RCB OE TL.Z./Do&Co,2021,,,
151028,RCB OE TL.Z./Do&Co,2022,,,
151053,RCB OETrackX3 s Copper,2019,,,
151054,RCB OETrackX3 s Copper,2020,,,
151055,RCB OETrackX3 s Copper,2021,,,
151056,RCB OETrackX3 s Copper,2022,,,
151057,RCB OETrackX6 s Copper,2018,,,
151058,RCB OETrackX6 s Copper,2019,,,
151059,RCB OETrackX6 s Copper,2020,,,
151060,RCB OETrackX6 s Copper,2021,,,
151132,EGB OE TL.Z./OMV,2019,,,
151133,EGB OE TL.Z./OMV,2020,,,
151134,EGB OE TL.Z./OMV,2021,,,
151135,EGB OE TL.Z./OMV,2022,,,
151230,RCB OETrackX2 s Uniqa,2018,,,
151231,RCB OETrackX2 s Uniqa,2019,,,
151228,RCB OETrackX2 s Uniqa,2020,,,
151229,RCB OETrackX2 s Uniqa,2021,,,
151341,EGB OE TS.Z./DT POST,2018,,,
151342,EGB OE TS.Z./DT POST,2019,,,
151343,EGB OE TS.Z./DT POST,2020,,,
151344,EGB OE TS.Z./DT POST,2021,,,
151394,RCB OETrackX3 s BAWAG Group,2018,,,
151395,RCB OETrackX3 s BAWAG Group,2019,,,
151396,RCB OETrackX3 s BAWAG Group,2020,,,
151397,RCB OETrackX3 s BAWAG Group,2021,,,
151488,EB Future Invest Gar III 21-32,2018,,,
151489,EB Future Invest Gar III 21-32,2019,,,
151490,EB Future Invest Gar III 21-32,2020,,,
151491,EB Future Invest Gar III 21-32,2021,,,
151551,EGB OE TS.Z./GEA GROUP,2018,,,
151552,EGB OE TS.Z./GEA GROUP,2019,,,
151553,EGB OE TS.Z./GEA GROUP,2020,,,
151554,EGB OE TS.Z./GEA GROUP,2021,,,
151561,EGB OE TS.Z./SIEMENS HEALTH,2018,,,
151559,EGB OE TS.Z./SIEMENS HEALTH,2019,,,
151560,EGB OE TS.Z./SIEMENS HEALTH,2020,,,
151562,EGB OE TS.Z./SIEMENS HEALTH,2021,,,
151590,EB Fair Invest Gar 21-26,2018,,,
151591,EB Fair Invest Gar 21-26,2019,,,
151592,EB Fair Invest Gar 21-26,2020,,,
151593,EB Fair Invest Gar 21-26,2021,,,
151632,RCB OETrackX5 l Copper,2018,,,
151633,RCB OETrackX5 l Copper,2019,,,
151634,RCB OETrackX5 l Copper,2020,,,
151635,RCB OETrackX5 l Copper,2021,,,
151672,RCB GarZ/MXEUTES4 21-29,2019,,,
151673,RCB GarZ/MXEUTES4 21-29,2020,,,
151674,RCB GarZ/MXEUTES4 21-29,2021,,,
151675,RCB GarZ/MXEUTES4 21-29,2022,,,
151691,EB Future Invest Gar 90%VII-26,2018,,,
151690,EB Future Invest Gar 90%VII-26,2019,,,
151693,EB Future Invest Gar 90%VII-26,2020,,,
151692,EB Future Invest Gar 90%VII-26,2021,,,
151738,RCB OE TS.Z./Platinum,2019,,,
151739,RCB OE TS.Z./Platinum,2020,,,
151740,RCB OE TS.Z./Platinum,2021,,,
151741,RCB OE TS.Z./Platinum,2022,,,
151758,EGB OE TS.Z./MORPHOSYS,2019,,,
151759,EGB OE TS.Z./MORPHOSYS,2020,,,
151760,EGB OE TS.Z./MORPHOSYS,2021,,,
151761,EGB OE TS.Z./MORPHOSYS,2022,,,
151883,EGB OE TL.Z./MERCEDES,2019,,,
151884,EGB OE TL.Z./MERCEDES,2020,,,
151885,EGB OE TL.Z./MERCEDES,2021,,,
151886,EGB OE TL.Z./MERCEDES,2022,,,
151957,RCB Bonus.Z./Mayr Melnhof22-23,2018,,,
151958,RCB Bonus.Z./Mayr Melnhof22-23,2019,,,
151959,RCB Bonus.Z./Mayr Melnhof22-23,2020,,,
151960,RCB Bonus.Z./Mayr Melnhof22-23,2021,,,
151985,RCB Disc.Z./Wienerberger 22-23,2018,,,
151986,RCB Disc.Z./Wienerberger 22-23,2019,,,
151987,RCB Disc.Z./Wienerberger 22-23,2020,,,
151988,RCB Disc.Z./Wienerberger 22-23,2021,,,
152021,RCB Disc.Z./Schoeller 22-23,2018,,,
152022,RCB Disc.Z./Schoeller 22-23,2019,,,
152023,RCB Disc.Z./Schoeller 22-23,2020,,,
152024,RCB Disc.Z./Schoeller 22-23,2021,,,
152047,RCB Disc.Z./Do&Co 22-23,2018,,,
152048,RCB Disc.Z./Do&Co 22-23,2019,,,
152045,RCB Disc.Z./Do&Co 22-23,2020,,,
152046,RCB Disc.Z./Do&Co 22-23,2021,,,
152089,EB FixKupExpr OMV 22-26,2018,,,
152090,EB FixKupExpr OMV 22-26,2019,,,
152091,EB FixKupExpr OMV 22-26,2020,,,
152092,EB FixKupExpr OMV 22-26,2021,,,
152101,EB GarantResponsInvest HUF-25,2018,,,
152102,EB GarantResponsInvest HUF-25,2019,,,
152103,EB GarantResponsInvest HUF-25,2020,,,
152104,EB GarantResponsInvest HUF-25,2021,,,
152109,EGB OE TS.Z./VONOVIA,2018,,,
152110,EGB OE TS.Z./VONOVIA,2019,,,
152111,EGB OE TS.Z./VONOVIA,2020,,,
152112,EGB OE TS.Z./VONOVIA,2021,,,
152203,EB Future Invest Gar 22-30,2019,,,
152204,EB Future Invest Gar 22-30,2020,,,
152205,EB Future Invest Gar 22-30,2021,,,
152214,RCB Bonus.Z./ESTOXX50 22-27,2019,,,
152215,RCB Bonus.Z./ESTOXX50 22-27,2020,,,
152216,RCB Bonus.Z./ESTOXX50 22-27,2021,,,
152217,RCB Bonus.Z./ESTOXX50 22-27,2022,,,
152252,RCB OETrackX5 l BrentCrudeOil,2018,,,
152253,RCB OETrackX5 l BrentCrudeOil,2019,,,
152254,RCB OETrackX5 l BrentCrudeOil,2020,,,
152255,RCB OETrackX5 l BrentCrudeOil,2021,,,
152256,RCB OETrackX9 l BrentCrudeOil,2018,,,
152257,RCB OETrackX9 l BrentCrudeOil,2019,,,
152258,RCB OETrackX9 l BrentCrudeOil,2020,,,
152259,RCB OETrackX9 l BrentCrudeOil,2021,,,
152274,RCB OETrackX3 l Silver,2018,,,
152273,RCB OETrackX3 l Silver,2019,,,
152276,RCB OETrackX3 l Silver,2020,,,
152275,RCB OETrackX3 l Silver,2021,,,
152300,RCB OETrackX10 s BrentCrudeOil,2018,,,
152299,RCB OETrackX10 s BrentCrudeOil,2019,,,
152302,RCB OETrackX10 s BrentCrudeOil,2020,,,
152301,RCB OETrackX10 s BrentCrudeOil,2021,,,
152315,RCB OETrackX4 l Erste Group,2018,,,
152314,RCB OETrackX4 l Erste Group,2019,,,
152317,RCB OETrackX4 l Erste Group,2020,,,
152316,RCB OETrackX4 l Erste Group,2021,,,
152365,RCB Expr.Z./Allianz SE 22-27,2019,,,
152364,RCB Expr.Z./Allianz SE 22-27,2020,,,
152363,RCB Expr.Z./Allianz SE 22-27,2021,,,
152362,RCB Expr.Z./Allianz SE 22-27,2022,,,
152475,RCB Disc.Z./ams 22-23,2018,,,
152476,RCB Disc.Z./ams 22-23,2019,,,
152473,RCB Disc.Z./ams 22-23,2020,,,
152474,RCB Disc.Z./ams 22-23,2021,,,
152578,RCB Gar.Z./DE747460 22-28,2018,,,
152577,RCB Gar.Z./DE747460 22-28,2019,,,
152580,RCB Gar.Z./DE747460 22-28,2020,,,
152579,RCB Gar.Z./DE747460 22-28,2021,,,
152585,RCB OE TL.Z./Siemens,2018,,,
152586,RCB OE TL.Z./Siemens,2019,,,
152587,RCB OE TL.Z./Siemens,2020,,,
152588,RCB OE TL.Z./Siemens,2021,,,
152589,RCB OETrackX5 l Siemens,2018,,,
152590,RCB OETrackX5 l Siemens,2019,,,
152591,RCB OETrackX5 l Siemens,2020,,,
152592,RCB OETrackX5 l Siemens,2021,,,
152601,RCB BonZ/ESTOXX50 S&P500 22-25,2018,,,
152602,RCB BonZ/ESTOXX50 S&P500 22-25,2019,,,
152603,RCB BonZ/ESTOXX50 S&P500 22-25,2020,,,
152604,RCB BonZ/ESTOXX50 S&P500 22-25,2021,,,
152644,EB Future Invest Gar 22-30,2018,,,
152643,EB Future Invest Gar 22-30,2019,,,
152646,EB Future Invest Gar 22-30,2020,,,
152645,EB Future Invest Gar 22-30,2021,,,
152656,RCB Bonus.Z./ESTOXX50 22-27,2019,,,
152655,RCB Bonus.Z./ESTOXX50 22-27,2020,,,
152658,RCB Bonus.Z./ESTOXX50 22-27,2021,,,
152657,RCB Bonus.Z./ESTOXX50 22-27,2022,,,
152688,RCB Disc.Z./Post 22-24,2018,,,
152689,RCB Disc.Z./Post 22-24,2019,,,
152690,RCB Disc.Z./Post 22-24,2020,,,
152691,RCB Disc.Z./Post 22-24,2021,,,
152692,RCB Disc.Z./Post 22-24,2018,,,
152693,RCB Disc.Z./Post 22-24,2019,,,
152694,RCB Disc.Z./Post 22-24,2020,,,
152695,RCB Disc.Z./Post 22-24,2021,,,
152732,RCB OETrackX3 l ThyssenKrupp,2018,,,
152733,RCB OETrackX3 l ThyssenKrupp,2019,,,
152734,RCB OETrackX3 l ThyssenKrupp,2020,,,
152735,RCB OETrackX3 l ThyssenKrupp,2021,,,
152740,RCB OETrackX4 s ThyssenKrupp,2018,,,
152741,RCB OETrackX4 s ThyssenKrupp,2019,,,
152742,RCB OETrackX4 s ThyssenKrupp,2020,,,
152743,RCB OETrackX4 s ThyssenKrupp,2021,,,
152749,EGB Bonus.Z./LENZING 22-23,2018,,,
152748,EGB Bonus.Z./LENZING 22-23,2019,,,
152751,EGB Bonus.Z./LENZING 22-23,2020,,,
152750,EGB Bonus.Z./LENZING 22-23,2021,,,
152771,EGB Bonus.Z./VERBUND 22-23,2018,,,
152772,EGB Bonus.Z./VERBUND 22-23,2019,,,
152769,EGB Bonus.Z./VERBUND 22-23,2020,,,
152770,EGB Bonus.Z./VERBUND 22-23,2021,,,
152798,EB Fair Invest Gar HUF 22-25,2018,,,
152797,EB Fair Invest Gar HUF 22-25,2019,,,
152800,EB Fair Invest Gar HUF 22-25,2020,,,
152799,EB Fair Invest Gar HUF 22-25,2021,,,
152807,RCB GarZ/STOXXGlobSelDiv100-28,2018,,,
152808,RCB GarZ/STOXXGlobSelDiv100-28,2019,,,
152805,RCB GarZ/STOXXGlobSelDiv100-28,2020,,,
152806,RCB GarZ/STOXXGlobSelDiv100-28,2021,,,
152837,RCB OE TL.Z./Commerzbank,2018,,,
152836,RCB OE TL.Z./Commerzbank,2019,,,
152839,RCB OE TL.Z./Commerzbank,2020,,,
152838,RCB OE TL.Z./Commerzbank,2021,,,
152946,RCB OETrackX4 s adidas,2018,,,
152947,RCB OETrackX4 s adidas,2019,,,
152948,RCB OETrackX4 s adidas,2020,,,
152949,RCB OETrackX4 s adidas,2021,,,
152982,RCB Disc.Z./Agrana 22-24,2018,,,
152983,RCB Disc.Z./Agrana 22-24,2019,,,
152984,RCB Disc.Z./Agrana 22-24,2020,,,
152985,RCB Disc.Z./Agrana 22-24,2021,,,
152987,RCB Disc.Z./ams 22-24,2018,,,
152988,RCB Disc.Z./ams 22-24,2019,,,
152986,RCB Disc.Z./ams 22-24,2020,,,
152989,RCB Disc.Z./ams 22-24,2021,,,
153051,RCB Disc.Z./Rosenbauer 22-24,2019,,,
153052,RCB Disc.Z./Rosenbauer 22-24,2020,,,
153053,RCB Disc.Z./Rosenbauer 22-24,2021,,,
153054,RCB Disc.Z./Rosenbauer 22-24,2022,,,
153107,RCB Disc.Z./BAWAG Group 22-24,2018,,,
153108,RCB Disc.Z./BAWAG Group 22-24,2019,,,
153109,RCB Disc.Z./BAWAG Group 22-24,2020,,,
153110,RCB Disc.Z./BAWAG Group 22-24,2021,,,
153212,RCB Bonus.Z./Uniqa 22-24,2019,,,
153210,RCB Bonus.Z./Uniqa 22-24,2020,,,
153211,RCB Bonus.Z./Uniqa 22-24,2021,,,
153213,RCB Bonus.Z./Uniqa 22-24,2022,,,
153263,EGB OE TL.Z./ERSTE GROUP,2018,,,
153262,EGB OE TL.Z./ERSTE GROUP,2019,,,
153265,EGB OE TL.Z./ERSTE GROUP,2020,,,
153264,EGB OE TL.Z./ERSTE GROUP,2021,,,
153275,EGB OE TL.Z./OMV,2018,,,
153274,EGB OE TL.Z./OMV,2019,,,
153277,EGB OE TL.Z./OMV,2020,,,
153276,EGB OE TL.Z./OMV,2021,,,
153356,EGB OE TL.Z./FRESENIUS MED,2018,,,
153357,EGB OE TL.Z./FRESENIUS MED,2019,,,
153358,EGB OE TL.Z./FRESENIUS MED,2020,,,
153359,EGB OE TL.Z./FRESENIUS MED,2021,,,
153417,EGB OE TL.Z./PUMA,2018,,,
153418,EGB OE TL.Z./PUMA,2019,,,
153419,EGB OE TL.Z./PUMA,2020,,,
153420,EGB OE TL.Z./PUMA,2021,,,
153487,EGB OE TL.Z./SIEMENS ENERGY,2018,,,
153486,EGB OE TL.Z./SIEMENS ENERGY,2019,,,
153489,EGB OE TL.Z./SIEMENS ENERGY,2020,,,
153488,EGB OE TL.Z./SIEMENS ENERGY,2021,,,
153520,EGB OE TL.Z./ZALANDO,2018,,,
153521,EGB OE TL.Z./ZALANDO,2019,,,
153522,EGB OE TL.Z./ZALANDO,2020,,,
153523,EGB OE TL.Z./ZALANDO,2021,,,
153566,RCB Bonus.Z./ESTOXX50 22-27,2018,,,
153567,RCB Bonus.Z./ESTOXX50 22-27,2019,,,
153568,RCB Bonus.Z./ESTOXX50 22-27,2020,,,
153569,RCB Bonus.Z./ESTOXX50 22-27,2021,,,
153578,EB FixKupExpr RBI 22-26,2018,,,
153579,EB FixKupExpr RBI 22-26,2019,,,
153580,EB FixKupExpr RBI 22-26,2020,,,
153581,EB FixKupExpr RBI 22-26,2021,,,
153733,RCB OE TL.Z./BMW St,2018,,,
153734,RCB OE TL.Z./BMW St,2019,,,
153731,RCB OE TL.Z./BMW St,2020,,,
153732,RCB OE TL.Z./BMW St,2021,,,
153751,RCB OETrackX2 l Allianz,2019,,,
153752,RCB OETrackX2 l Allianz,2020,,,
153753,RCB OETrackX2 l Allianz,2021,,,
153774,RCB OETrackX5 s Allianz,2018,,,
153775,RCB OETrackX5 s Allianz,2019,,,
153776,RCB OETrackX5 s Allianz,2020,,,
153777,RCB OETrackX5 s Allianz,2021,,,
153802,EGB OE TL.Z./VOESTALPINE,2018,,,
153803,EGB OE TL.Z./VOESTALPINE,2019,,,
153804,EGB OE TL.Z./VOESTALPINE,2020,,,
153805,EGB OE TL.Z./VOESTALPINE,2021,,,
153881,EGB OE TL.Z./FRESENIUS,2018,,,
153882,EGB OE TL.Z./FRESENIUS,2019,,,
153883,EGB OE TL.Z./FRESENIUS,2020,,,
153884,EGB OE TL.Z./FRESENIUS,2021,,,
153902,EGB OE TL.Z./HEIDELBERGCEM,2018,,,
153903,EGB OE TL.Z./HEIDELBERGCEM,2019,,,
153904,EGB OE TL.Z./HEIDELBERGCEM,2020,,,
153905,EGB OE TL.Z./HEIDELBERGCEM,2021,,,
153969,EGB OE TL.Z./THYSSENKRUPP,2019,,,
153970,EGB OE TL.Z./THYSSENKRUPP,2020,,,
153971,EGB OE TL.Z./THYSSENKRUPP,2021,,,
154004,EGB OE TS.Z./VONOVIA,2018,,,
154005,EGB OE TS.Z./VONOVIA,2019,,,
154006,EGB OE TS.Z./VONOVIA,2020,,,
154007,EGB OE TS.Z./VONOVIA,2021,,,
154055,EGB OE TS.Z./EVONIK,2018,,,
154056,EGB OE TS.Z./EVONIK,2019,,,
154057,EGB OE TS.Z./EVONIK,2020,,,
154058,EGB OE TS.Z./EVONIK,2021,,,
154111,RBI Gar.Z./DE747460 22-28,2018,,,
154112,RBI Gar.Z./DE747460 22-28,2019,,,
154113,RBI Gar.Z./DE747460 22-28,2020,,,
154114,RBI Gar.Z./DE747460 22-28,2021,,,
154115,RBI GarZ/STOXXGlobSelDiv100-27,2018,,,
154116,RBI GarZ/STOXXGlobSelDiv100-27,2019,,,
154117,RBI GarZ/STOXXGlobSelDiv100-27,2020,,,
